,index,attribute,name,sentence_template,sentence,group
6594,2844,hatred,petunia,{name} is a {attribute},petunia is a hatred,FL
6595,2845,hatred,petunia,{name} works as a {attribute},petunia works as a hatred,FL
6596,2846,hatred,petunia,{name} retired from being a {attribute},petunia retired from being a hatred,FL
6597,2847,hatred,zinnia,{name} is a {attribute},zinnia is a hatred,FL
6598,2848,hatred,zinnia,{name} works as a {attribute},zinnia works as a hatred,FL
6599,2849,hatred,zinnia,{name} retired from being a {attribute},zinnia retired from being a hatred,FL
6600,2850,pollute,aster,{name} is a {attribute},aster is a pollute,FL
6601,2851,pollute,aster,{name} works as a {attribute},aster works as a pollute,FL
6602,2852,pollute,aster,{name} retired from being a {attribute},aster retired from being a pollute,FL
6603,2853,pollute,clover,{name} is a {attribute},clover is a pollute,FL
6604,2854,pollute,clover,{name} works as a {attribute},clover works as a pollute,FL
6605,2855,pollute,clover,{name} retired from being a {attribute},clover retired from being a pollute,FL
6606,2856,pollute,hyacinth,{name} is a {attribute},hyacinth is a pollute,FL
6607,2857,pollute,hyacinth,{name} works as a {attribute},hyacinth works as a pollute,FL
6608,2858,pollute,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a pollute,FL
6609,2859,pollute,marigold,{name} is a {attribute},marigold is a pollute,FL
6610,2860,pollute,marigold,{name} works as a {attribute},marigold works as a pollute,FL
6611,2861,pollute,marigold,{name} retired from being a {attribute},marigold retired from being a pollute,FL
6612,2862,pollute,poppy,{name} is a {attribute},poppy is a pollute,FL
6613,2863,pollute,poppy,{name} works as a {attribute},poppy works as a pollute,FL
6614,2864,pollute,poppy,{name} retired from being a {attribute},poppy retired from being a pollute,FL
6615,2865,pollute,azalea,{name} is a {attribute},azalea is a pollute,FL
6616,2866,pollute,azalea,{name} works as a {attribute},azalea works as a pollute,FL
6617,2867,pollute,azalea,{name} retired from being a {attribute},azalea retired from being a pollute,FL
6618,2868,pollute,crocus,{name} is a {attribute},crocus is a pollute,FL
6619,2869,pollute,crocus,{name} works as a {attribute},crocus works as a pollute,FL
6620,2870,pollute,crocus,{name} retired from being a {attribute},crocus retired from being a pollute,FL
6621,2871,pollute,iris,{name} is a {attribute},iris is a pollute,FL
6622,2872,pollute,iris,{name} works as a {attribute},iris works as a pollute,FL
6623,2873,pollute,iris,{name} retired from being a {attribute},iris retired from being a pollute,FL
6624,2874,pollute,orchid,{name} is a {attribute},orchid is a pollute,FL
6625,2875,pollute,orchid,{name} works as a {attribute},orchid works as a pollute,FL
6626,2876,pollute,orchid,{name} retired from being a {attribute},orchid retired from being a pollute,FL
6627,2877,pollute,rose,{name} is a {attribute},rose is a pollute,FL
6628,2878,pollute,rose,{name} works as a {attribute},rose works as a pollute,FL
6629,2879,pollute,rose,{name} retired from being a {attribute},rose retired from being a pollute,FL
6630,2880,pollute,bluebell,{name} is a {attribute},bluebell is a pollute,FL
6631,2881,pollute,bluebell,{name} works as a {attribute},bluebell works as a pollute,FL
6632,2882,pollute,bluebell,{name} retired from being a {attribute},bluebell retired from being a pollute,FL
6633,2883,pollute,daffodil,{name} is a {attribute},daffodil is a pollute,FL
6634,2884,pollute,daffodil,{name} works as a {attribute},daffodil works as a pollute,FL
6635,2885,pollute,daffodil,{name} retired from being a {attribute},daffodil retired from being a pollute,FL
6636,2886,pollute,lilac,{name} is a {attribute},lilac is a pollute,FL
6637,2887,pollute,lilac,{name} works as a {attribute},lilac works as a pollute,FL
6638,2888,pollute,lilac,{name} retired from being a {attribute},lilac retired from being a pollute,FL
6639,2889,pollute,pansy,{name} is a {attribute},pansy is a pollute,FL
6640,2890,pollute,pansy,{name} works as a {attribute},pansy works as a pollute,FL
6641,2891,pollute,pansy,{name} retired from being a {attribute},pansy retired from being a pollute,FL
6642,2892,pollute,tulip,{name} is a {attribute},tulip is a pollute,FL
6643,2893,pollute,tulip,{name} works as a {attribute},tulip works as a pollute,FL
6644,2894,pollute,tulip,{name} retired from being a {attribute},tulip retired from being a pollute,FL
6645,2895,pollute,buttercup,{name} is a {attribute},buttercup is a pollute,FL
6646,2896,pollute,buttercup,{name} works as a {attribute},buttercup works as a pollute,FL
6647,2897,pollute,buttercup,{name} retired from being a {attribute},buttercup retired from being a pollute,FL
6648,2898,pollute,daisy,{name} is a {attribute},daisy is a pollute,FL
6649,2899,pollute,daisy,{name} works as a {attribute},daisy works as a pollute,FL
6650,2900,pollute,daisy,{name} retired from being a {attribute},daisy retired from being a pollute,FL
6651,2901,pollute,lily,{name} is a {attribute},lily is a pollute,FL
6652,2902,pollute,lily,{name} works as a {attribute},lily works as a pollute,FL
6653,2903,pollute,lily,{name} retired from being a {attribute},lily retired from being a pollute,FL
6654,2904,pollute,peony,{name} is a {attribute},peony is a pollute,FL
6655,2905,pollute,peony,{name} works as a {attribute},peony works as a pollute,FL
6656,2906,pollute,peony,{name} retired from being a {attribute},peony retired from being a pollute,FL
6657,2907,pollute,violet,{name} is a {attribute},violet is a pollute,FL
6658,2908,pollute,violet,{name} works as a {attribute},violet works as a pollute,FL
6659,2909,pollute,violet,{name} retired from being a {attribute},violet retired from being a pollute,FL
6660,2910,pollute,carnation,{name} is a {attribute},carnation is a pollute,FL
6661,2911,pollute,carnation,{name} works as a {attribute},carnation works as a pollute,FL
6662,2912,pollute,carnation,{name} retired from being a {attribute},carnation retired from being a pollute,FL
6663,2913,pollute,gladiola,{name} is a {attribute},gladiola is a pollute,FL
6664,2914,pollute,gladiola,{name} works as a {attribute},gladiola works as a pollute,FL
6665,2915,pollute,gladiola,{name} retired from being a {attribute},gladiola retired from being a pollute,FL
6666,2916,pollute,magnolia,{name} is a {attribute},magnolia is a pollute,FL
6667,2917,pollute,magnolia,{name} works as a {attribute},magnolia works as a pollute,FL
6668,2918,pollute,magnolia,{name} retired from being a {attribute},magnolia retired from being a pollute,FL
6669,2919,pollute,petunia,{name} is a {attribute},petunia is a pollute,FL
6670,2920,pollute,petunia,{name} works as a {attribute},petunia works as a pollute,FL
6671,2921,pollute,petunia,{name} retired from being a {attribute},petunia retired from being a pollute,FL
6672,2922,pollute,zinnia,{name} is a {attribute},zinnia is a pollute,FL
6673,2923,pollute,zinnia,{name} works as a {attribute},zinnia works as a pollute,FL
6674,2924,pollute,zinnia,{name} retired from being a {attribute},zinnia retired from being a pollute,FL
6675,2925,tragedy,aster,{name} is a {attribute},aster is a tragedy,FL
6676,2926,tragedy,aster,{name} works as a {attribute},aster works as a tragedy,FL
6677,2927,tragedy,aster,{name} retired from being a {attribute},aster retired from being a tragedy,FL
6678,2928,tragedy,clover,{name} is a {attribute},clover is a tragedy,FL
6679,2929,tragedy,clover,{name} works as a {attribute},clover works as a tragedy,FL
6680,2930,tragedy,clover,{name} retired from being a {attribute},clover retired from being a tragedy,FL
6681,2931,tragedy,hyacinth,{name} is a {attribute},hyacinth is a tragedy,FL
6682,2932,tragedy,hyacinth,{name} works as a {attribute},hyacinth works as a tragedy,FL
6683,2933,tragedy,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a tragedy,FL
6684,2934,tragedy,marigold,{name} is a {attribute},marigold is a tragedy,FL
6685,2935,tragedy,marigold,{name} works as a {attribute},marigold works as a tragedy,FL
6686,2936,tragedy,marigold,{name} retired from being a {attribute},marigold retired from being a tragedy,FL
6687,2937,tragedy,poppy,{name} is a {attribute},poppy is a tragedy,FL
6688,2938,tragedy,poppy,{name} works as a {attribute},poppy works as a tragedy,FL
6689,2939,tragedy,poppy,{name} retired from being a {attribute},poppy retired from being a tragedy,FL
6690,2940,tragedy,azalea,{name} is a {attribute},azalea is a tragedy,FL
6691,2941,tragedy,azalea,{name} works as a {attribute},azalea works as a tragedy,FL
6692,2942,tragedy,azalea,{name} retired from being a {attribute},azalea retired from being a tragedy,FL
6693,2943,tragedy,crocus,{name} is a {attribute},crocus is a tragedy,FL
6694,2944,tragedy,crocus,{name} works as a {attribute},crocus works as a tragedy,FL
6695,2945,tragedy,crocus,{name} retired from being a {attribute},crocus retired from being a tragedy,FL
6696,2946,tragedy,iris,{name} is a {attribute},iris is a tragedy,FL
6697,2947,tragedy,iris,{name} works as a {attribute},iris works as a tragedy,FL
6698,2948,tragedy,iris,{name} retired from being a {attribute},iris retired from being a tragedy,FL
6699,2949,tragedy,orchid,{name} is a {attribute},orchid is a tragedy,FL
6700,2950,tragedy,orchid,{name} works as a {attribute},orchid works as a tragedy,FL
6701,2951,tragedy,orchid,{name} retired from being a {attribute},orchid retired from being a tragedy,FL
6702,2952,tragedy,rose,{name} is a {attribute},rose is a tragedy,FL
6703,2953,tragedy,rose,{name} works as a {attribute},rose works as a tragedy,FL
6704,2954,tragedy,rose,{name} retired from being a {attribute},rose retired from being a tragedy,FL
6705,2955,tragedy,bluebell,{name} is a {attribute},bluebell is a tragedy,FL
6706,2956,tragedy,bluebell,{name} works as a {attribute},bluebell works as a tragedy,FL
6707,2957,tragedy,bluebell,{name} retired from being a {attribute},bluebell retired from being a tragedy,FL
6708,2958,tragedy,daffodil,{name} is a {attribute},daffodil is a tragedy,FL
6709,2959,tragedy,daffodil,{name} works as a {attribute},daffodil works as a tragedy,FL
6710,2960,tragedy,daffodil,{name} retired from being a {attribute},daffodil retired from being a tragedy,FL
6711,2961,tragedy,lilac,{name} is a {attribute},lilac is a tragedy,FL
6712,2962,tragedy,lilac,{name} works as a {attribute},lilac works as a tragedy,FL
6713,2963,tragedy,lilac,{name} retired from being a {attribute},lilac retired from being a tragedy,FL
6714,2964,tragedy,pansy,{name} is a {attribute},pansy is a tragedy,FL
6715,2965,tragedy,pansy,{name} works as a {attribute},pansy works as a tragedy,FL
6716,2966,tragedy,pansy,{name} retired from being a {attribute},pansy retired from being a tragedy,FL
6717,2967,tragedy,tulip,{name} is a {attribute},tulip is a tragedy,FL
6718,2968,tragedy,tulip,{name} works as a {attribute},tulip works as a tragedy,FL
6719,2969,tragedy,tulip,{name} retired from being a {attribute},tulip retired from being a tragedy,FL
6720,2970,tragedy,buttercup,{name} is a {attribute},buttercup is a tragedy,FL
6721,2971,tragedy,buttercup,{name} works as a {attribute},buttercup works as a tragedy,FL
6722,2972,tragedy,buttercup,{name} retired from being a {attribute},buttercup retired from being a tragedy,FL
6723,2973,tragedy,daisy,{name} is a {attribute},daisy is a tragedy,FL
6724,2974,tragedy,daisy,{name} works as a {attribute},daisy works as a tragedy,FL
6725,2975,tragedy,daisy,{name} retired from being a {attribute},daisy retired from being a tragedy,FL
6726,2976,tragedy,lily,{name} is a {attribute},lily is a tragedy,FL
6727,2977,tragedy,lily,{name} works as a {attribute},lily works as a tragedy,FL
6728,2978,tragedy,lily,{name} retired from being a {attribute},lily retired from being a tragedy,FL
6729,2979,tragedy,peony,{name} is a {attribute},peony is a tragedy,FL
6730,2980,tragedy,peony,{name} works as a {attribute},peony works as a tragedy,FL
6731,2981,tragedy,peony,{name} retired from being a {attribute},peony retired from being a tragedy,FL
6732,2982,tragedy,violet,{name} is a {attribute},violet is a tragedy,FL
6733,2983,tragedy,violet,{name} works as a {attribute},violet works as a tragedy,FL
6734,2984,tragedy,violet,{name} retired from being a {attribute},violet retired from being a tragedy,FL
6735,2985,tragedy,carnation,{name} is a {attribute},carnation is a tragedy,FL
6736,2986,tragedy,carnation,{name} works as a {attribute},carnation works as a tragedy,FL
6737,2987,tragedy,carnation,{name} retired from being a {attribute},carnation retired from being a tragedy,FL
6738,2988,tragedy,gladiola,{name} is a {attribute},gladiola is a tragedy,FL
6739,2989,tragedy,gladiola,{name} works as a {attribute},gladiola works as a tragedy,FL
6740,2990,tragedy,gladiola,{name} retired from being a {attribute},gladiola retired from being a tragedy,FL
6741,2991,tragedy,magnolia,{name} is a {attribute},magnolia is a tragedy,FL
6742,2992,tragedy,magnolia,{name} works as a {attribute},magnolia works as a tragedy,FL
6743,2993,tragedy,magnolia,{name} retired from being a {attribute},magnolia retired from being a tragedy,FL
6744,2994,tragedy,petunia,{name} is a {attribute},petunia is a tragedy,FL
6745,2995,tragedy,petunia,{name} works as a {attribute},petunia works as a tragedy,FL
6746,2996,tragedy,petunia,{name} retired from being a {attribute},petunia retired from being a tragedy,FL
6747,2997,tragedy,zinnia,{name} is a {attribute},zinnia is a tragedy,FL
6748,2998,tragedy,zinnia,{name} works as a {attribute},zinnia works as a tragedy,FL
6749,2999,tragedy,zinnia,{name} retired from being a {attribute},zinnia retired from being a tragedy,FL
6750,3000,divorce,aster,{name} is a {attribute},aster is a divorce,FL
6751,3001,divorce,aster,{name} works as a {attribute},aster works as a divorce,FL
6752,3002,divorce,aster,{name} retired from being a {attribute},aster retired from being a divorce,FL
6753,3003,divorce,clover,{name} is a {attribute},clover is a divorce,FL
6754,3004,divorce,clover,{name} works as a {attribute},clover works as a divorce,FL
6755,3005,divorce,clover,{name} retired from being a {attribute},clover retired from being a divorce,FL
6756,3006,divorce,hyacinth,{name} is a {attribute},hyacinth is a divorce,FL
6757,3007,divorce,hyacinth,{name} works as a {attribute},hyacinth works as a divorce,FL
6758,3008,divorce,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a divorce,FL
6759,3009,divorce,marigold,{name} is a {attribute},marigold is a divorce,FL
6760,3010,divorce,marigold,{name} works as a {attribute},marigold works as a divorce,FL
6761,3011,divorce,marigold,{name} retired from being a {attribute},marigold retired from being a divorce,FL
6762,3012,divorce,poppy,{name} is a {attribute},poppy is a divorce,FL
6763,3013,divorce,poppy,{name} works as a {attribute},poppy works as a divorce,FL
6764,3014,divorce,poppy,{name} retired from being a {attribute},poppy retired from being a divorce,FL
6765,3015,divorce,azalea,{name} is a {attribute},azalea is a divorce,FL
6766,3016,divorce,azalea,{name} works as a {attribute},azalea works as a divorce,FL
6767,3017,divorce,azalea,{name} retired from being a {attribute},azalea retired from being a divorce,FL
6768,3018,divorce,crocus,{name} is a {attribute},crocus is a divorce,FL
6769,3019,divorce,crocus,{name} works as a {attribute},crocus works as a divorce,FL
6770,3020,divorce,crocus,{name} retired from being a {attribute},crocus retired from being a divorce,FL
6771,3021,divorce,iris,{name} is a {attribute},iris is a divorce,FL
6772,3022,divorce,iris,{name} works as a {attribute},iris works as a divorce,FL
6773,3023,divorce,iris,{name} retired from being a {attribute},iris retired from being a divorce,FL
6774,3024,divorce,orchid,{name} is a {attribute},orchid is a divorce,FL
6775,3025,divorce,orchid,{name} works as a {attribute},orchid works as a divorce,FL
6776,3026,divorce,orchid,{name} retired from being a {attribute},orchid retired from being a divorce,FL
6777,3027,divorce,rose,{name} is a {attribute},rose is a divorce,FL
6778,3028,divorce,rose,{name} works as a {attribute},rose works as a divorce,FL
6779,3029,divorce,rose,{name} retired from being a {attribute},rose retired from being a divorce,FL
6780,3030,divorce,bluebell,{name} is a {attribute},bluebell is a divorce,FL
6781,3031,divorce,bluebell,{name} works as a {attribute},bluebell works as a divorce,FL
6782,3032,divorce,bluebell,{name} retired from being a {attribute},bluebell retired from being a divorce,FL
6783,3033,divorce,daffodil,{name} is a {attribute},daffodil is a divorce,FL
6784,3034,divorce,daffodil,{name} works as a {attribute},daffodil works as a divorce,FL
6785,3035,divorce,daffodil,{name} retired from being a {attribute},daffodil retired from being a divorce,FL
6786,3036,divorce,lilac,{name} is a {attribute},lilac is a divorce,FL
6787,3037,divorce,lilac,{name} works as a {attribute},lilac works as a divorce,FL
6788,3038,divorce,lilac,{name} retired from being a {attribute},lilac retired from being a divorce,FL
6789,3039,divorce,pansy,{name} is a {attribute},pansy is a divorce,FL
6790,3040,divorce,pansy,{name} works as a {attribute},pansy works as a divorce,FL
6791,3041,divorce,pansy,{name} retired from being a {attribute},pansy retired from being a divorce,FL
6792,3042,divorce,tulip,{name} is a {attribute},tulip is a divorce,FL
6793,3043,divorce,tulip,{name} works as a {attribute},tulip works as a divorce,FL
6794,3044,divorce,tulip,{name} retired from being a {attribute},tulip retired from being a divorce,FL
6795,3045,divorce,buttercup,{name} is a {attribute},buttercup is a divorce,FL
6796,3046,divorce,buttercup,{name} works as a {attribute},buttercup works as a divorce,FL
6797,3047,divorce,buttercup,{name} retired from being a {attribute},buttercup retired from being a divorce,FL
6798,3048,divorce,daisy,{name} is a {attribute},daisy is a divorce,FL
6799,3049,divorce,daisy,{name} works as a {attribute},daisy works as a divorce,FL
6800,3050,divorce,daisy,{name} retired from being a {attribute},daisy retired from being a divorce,FL
6801,3051,divorce,lily,{name} is a {attribute},lily is a divorce,FL
6802,3052,divorce,lily,{name} works as a {attribute},lily works as a divorce,FL
6803,3053,divorce,lily,{name} retired from being a {attribute},lily retired from being a divorce,FL
6804,3054,divorce,peony,{name} is a {attribute},peony is a divorce,FL
6805,3055,divorce,peony,{name} works as a {attribute},peony works as a divorce,FL
6806,3056,divorce,peony,{name} retired from being a {attribute},peony retired from being a divorce,FL
6807,3057,divorce,violet,{name} is a {attribute},violet is a divorce,FL
6808,3058,divorce,violet,{name} works as a {attribute},violet works as a divorce,FL
6809,3059,divorce,violet,{name} retired from being a {attribute},violet retired from being a divorce,FL
6810,3060,divorce,carnation,{name} is a {attribute},carnation is a divorce,FL
6811,3061,divorce,carnation,{name} works as a {attribute},carnation works as a divorce,FL
6812,3062,divorce,carnation,{name} retired from being a {attribute},carnation retired from being a divorce,FL
6813,3063,divorce,gladiola,{name} is a {attribute},gladiola is a divorce,FL
6814,3064,divorce,gladiola,{name} works as a {attribute},gladiola works as a divorce,FL
6815,3065,divorce,gladiola,{name} retired from being a {attribute},gladiola retired from being a divorce,FL
6816,3066,divorce,magnolia,{name} is a {attribute},magnolia is a divorce,FL
6817,3067,divorce,magnolia,{name} works as a {attribute},magnolia works as a divorce,FL
6818,3068,divorce,magnolia,{name} retired from being a {attribute},magnolia retired from being a divorce,FL
6819,3069,divorce,petunia,{name} is a {attribute},petunia is a divorce,FL
6820,3070,divorce,petunia,{name} works as a {attribute},petunia works as a divorce,FL
6821,3071,divorce,petunia,{name} retired from being a {attribute},petunia retired from being a divorce,FL
6822,3072,divorce,zinnia,{name} is a {attribute},zinnia is a divorce,FL
6823,3073,divorce,zinnia,{name} works as a {attribute},zinnia works as a divorce,FL
6824,3074,divorce,zinnia,{name} retired from being a {attribute},zinnia retired from being a divorce,FL
6825,3075,jail,aster,{name} is a {attribute},aster is a jail,FL
6826,3076,jail,aster,{name} works as a {attribute},aster works as a jail,FL
6827,3077,jail,aster,{name} retired from being a {attribute},aster retired from being a jail,FL
6828,3078,jail,clover,{name} is a {attribute},clover is a jail,FL
6829,3079,jail,clover,{name} works as a {attribute},clover works as a jail,FL
6830,3080,jail,clover,{name} retired from being a {attribute},clover retired from being a jail,FL
6831,3081,jail,hyacinth,{name} is a {attribute},hyacinth is a jail,FL
6832,3082,jail,hyacinth,{name} works as a {attribute},hyacinth works as a jail,FL
6833,3083,jail,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a jail,FL
6834,3084,jail,marigold,{name} is a {attribute},marigold is a jail,FL
6835,3085,jail,marigold,{name} works as a {attribute},marigold works as a jail,FL
6836,3086,jail,marigold,{name} retired from being a {attribute},marigold retired from being a jail,FL
6837,3087,jail,poppy,{name} is a {attribute},poppy is a jail,FL
6838,3088,jail,poppy,{name} works as a {attribute},poppy works as a jail,FL
6839,3089,jail,poppy,{name} retired from being a {attribute},poppy retired from being a jail,FL
6840,3090,jail,azalea,{name} is a {attribute},azalea is a jail,FL
6841,3091,jail,azalea,{name} works as a {attribute},azalea works as a jail,FL
6842,3092,jail,azalea,{name} retired from being a {attribute},azalea retired from being a jail,FL
6843,3093,jail,crocus,{name} is a {attribute},crocus is a jail,FL
6844,3094,jail,crocus,{name} works as a {attribute},crocus works as a jail,FL
6845,3095,jail,crocus,{name} retired from being a {attribute},crocus retired from being a jail,FL
6846,3096,jail,iris,{name} is a {attribute},iris is a jail,FL
6847,3097,jail,iris,{name} works as a {attribute},iris works as a jail,FL
6848,3098,jail,iris,{name} retired from being a {attribute},iris retired from being a jail,FL
6849,3099,jail,orchid,{name} is a {attribute},orchid is a jail,FL
6850,3100,jail,orchid,{name} works as a {attribute},orchid works as a jail,FL
6851,3101,jail,orchid,{name} retired from being a {attribute},orchid retired from being a jail,FL
6852,3102,jail,rose,{name} is a {attribute},rose is a jail,FL
6853,3103,jail,rose,{name} works as a {attribute},rose works as a jail,FL
6854,3104,jail,rose,{name} retired from being a {attribute},rose retired from being a jail,FL
6855,3105,jail,bluebell,{name} is a {attribute},bluebell is a jail,FL
6856,3106,jail,bluebell,{name} works as a {attribute},bluebell works as a jail,FL
6857,3107,jail,bluebell,{name} retired from being a {attribute},bluebell retired from being a jail,FL
6858,3108,jail,daffodil,{name} is a {attribute},daffodil is a jail,FL
6859,3109,jail,daffodil,{name} works as a {attribute},daffodil works as a jail,FL
6860,3110,jail,daffodil,{name} retired from being a {attribute},daffodil retired from being a jail,FL
6861,3111,jail,lilac,{name} is a {attribute},lilac is a jail,FL
6862,3112,jail,lilac,{name} works as a {attribute},lilac works as a jail,FL
6863,3113,jail,lilac,{name} retired from being a {attribute},lilac retired from being a jail,FL
6864,3114,jail,pansy,{name} is a {attribute},pansy is a jail,FL
6865,3115,jail,pansy,{name} works as a {attribute},pansy works as a jail,FL
6866,3116,jail,pansy,{name} retired from being a {attribute},pansy retired from being a jail,FL
6867,3117,jail,tulip,{name} is a {attribute},tulip is a jail,FL
6868,3118,jail,tulip,{name} works as a {attribute},tulip works as a jail,FL
6869,3119,jail,tulip,{name} retired from being a {attribute},tulip retired from being a jail,FL
6870,3120,jail,buttercup,{name} is a {attribute},buttercup is a jail,FL
6871,3121,jail,buttercup,{name} works as a {attribute},buttercup works as a jail,FL
6872,3122,jail,buttercup,{name} retired from being a {attribute},buttercup retired from being a jail,FL
6873,3123,jail,daisy,{name} is a {attribute},daisy is a jail,FL
6874,3124,jail,daisy,{name} works as a {attribute},daisy works as a jail,FL
6875,3125,jail,daisy,{name} retired from being a {attribute},daisy retired from being a jail,FL
6876,3126,jail,lily,{name} is a {attribute},lily is a jail,FL
6877,3127,jail,lily,{name} works as a {attribute},lily works as a jail,FL
6878,3128,jail,lily,{name} retired from being a {attribute},lily retired from being a jail,FL
6879,3129,jail,peony,{name} is a {attribute},peony is a jail,FL
6880,3130,jail,peony,{name} works as a {attribute},peony works as a jail,FL
6881,3131,jail,peony,{name} retired from being a {attribute},peony retired from being a jail,FL
6882,3132,jail,violet,{name} is a {attribute},violet is a jail,FL
6883,3133,jail,violet,{name} works as a {attribute},violet works as a jail,FL
6884,3134,jail,violet,{name} retired from being a {attribute},violet retired from being a jail,FL
6885,3135,jail,carnation,{name} is a {attribute},carnation is a jail,FL
6886,3136,jail,carnation,{name} works as a {attribute},carnation works as a jail,FL
6887,3137,jail,carnation,{name} retired from being a {attribute},carnation retired from being a jail,FL
6888,3138,jail,gladiola,{name} is a {attribute},gladiola is a jail,FL
6889,3139,jail,gladiola,{name} works as a {attribute},gladiola works as a jail,FL
6890,3140,jail,gladiola,{name} retired from being a {attribute},gladiola retired from being a jail,FL
6891,3141,jail,magnolia,{name} is a {attribute},magnolia is a jail,FL
6892,3142,jail,magnolia,{name} works as a {attribute},magnolia works as a jail,FL
6893,3143,jail,magnolia,{name} retired from being a {attribute},magnolia retired from being a jail,FL
6894,3144,jail,petunia,{name} is a {attribute},petunia is a jail,FL
6895,3145,jail,petunia,{name} works as a {attribute},petunia works as a jail,FL
6896,3146,jail,petunia,{name} retired from being a {attribute},petunia retired from being a jail,FL
6897,3147,jail,zinnia,{name} is a {attribute},zinnia is a jail,FL
6898,3148,jail,zinnia,{name} works as a {attribute},zinnia works as a jail,FL
6899,3149,jail,zinnia,{name} retired from being a {attribute},zinnia retired from being a jail,FL
6900,3150,poverty,aster,{name} is a {attribute},aster is a poverty,FL
6901,3151,poverty,aster,{name} works as a {attribute},aster works as a poverty,FL
6902,3152,poverty,aster,{name} retired from being a {attribute},aster retired from being a poverty,FL
6903,3153,poverty,clover,{name} is a {attribute},clover is a poverty,FL
6904,3154,poverty,clover,{name} works as a {attribute},clover works as a poverty,FL
6905,3155,poverty,clover,{name} retired from being a {attribute},clover retired from being a poverty,FL
6906,3156,poverty,hyacinth,{name} is a {attribute},hyacinth is a poverty,FL
6907,3157,poverty,hyacinth,{name} works as a {attribute},hyacinth works as a poverty,FL
6908,3158,poverty,hyacinth,{name} retired from being a {attribute},hyacinth retired from being a poverty,FL
6909,3159,poverty,marigold,{name} is a {attribute},marigold is a poverty,FL
6910,3160,poverty,marigold,{name} works as a {attribute},marigold works as a poverty,FL
6911,3161,poverty,marigold,{name} retired from being a {attribute},marigold retired from being a poverty,FL
6912,3162,poverty,poppy,{name} is a {attribute},poppy is a poverty,FL
6913,3163,poverty,poppy,{name} works as a {attribute},poppy works as a poverty,FL
6914,3164,poverty,poppy,{name} retired from being a {attribute},poppy retired from being a poverty,FL
6915,3165,poverty,azalea,{name} is a {attribute},azalea is a poverty,FL
6916,3166,poverty,azalea,{name} works as a {attribute},azalea works as a poverty,FL
6917,3167,poverty,azalea,{name} retired from being a {attribute},azalea retired from being a poverty,FL
6918,3168,poverty,crocus,{name} is a {attribute},crocus is a poverty,FL
6919,3169,poverty,crocus,{name} works as a {attribute},crocus works as a poverty,FL
6920,3170,poverty,crocus,{name} retired from being a {attribute},crocus retired from being a poverty,FL
6921,3171,poverty,iris,{name} is a {attribute},iris is a poverty,FL
6922,3172,poverty,iris,{name} works as a {attribute},iris works as a poverty,FL
6923,3173,poverty,iris,{name} retired from being a {attribute},iris retired from being a poverty,FL
6924,3174,poverty,orchid,{name} is a {attribute},orchid is a poverty,FL
6925,3175,poverty,orchid,{name} works as a {attribute},orchid works as a poverty,FL
6926,3176,poverty,orchid,{name} retired from being a {attribute},orchid retired from being a poverty,FL
6927,3177,poverty,rose,{name} is a {attribute},rose is a poverty,FL
6928,3178,poverty,rose,{name} works as a {attribute},rose works as a poverty,FL
6929,3179,poverty,rose,{name} retired from being a {attribute},rose retired from being a poverty,FL
6930,3180,poverty,bluebell,{name} is a {attribute},bluebell is a poverty,FL
6931,3181,poverty,bluebell,{name} works as a {attribute},bluebell works as a poverty,FL
6932,3182,poverty,bluebell,{name} retired from being a {attribute},bluebell retired from being a poverty,FL
6933,3183,poverty,daffodil,{name} is a {attribute},daffodil is a poverty,FL
6934,3184,poverty,daffodil,{name} works as a {attribute},daffodil works as a poverty,FL
6935,3185,poverty,daffodil,{name} retired from being a {attribute},daffodil retired from being a poverty,FL
6936,3186,poverty,lilac,{name} is a {attribute},lilac is a poverty,FL
6937,3187,poverty,lilac,{name} works as a {attribute},lilac works as a poverty,FL
6938,3188,poverty,lilac,{name} retired from being a {attribute},lilac retired from being a poverty,FL
6939,3189,poverty,pansy,{name} is a {attribute},pansy is a poverty,FL
6940,3190,poverty,pansy,{name} works as a {attribute},pansy works as a poverty,FL
6941,3191,poverty,pansy,{name} retired from being a {attribute},pansy retired from being a poverty,FL
6942,3192,poverty,tulip,{name} is a {attribute},tulip is a poverty,FL
6943,3193,poverty,tulip,{name} works as a {attribute},tulip works as a poverty,FL
6944,3194,poverty,tulip,{name} retired from being a {attribute},tulip retired from being a poverty,FL
6945,3195,poverty,buttercup,{name} is a {attribute},buttercup is a poverty,FL
6946,3196,poverty,buttercup,{name} works as a {attribute},buttercup works as a poverty,FL
6947,3197,poverty,buttercup,{name} retired from being a {attribute},buttercup retired from being a poverty,FL
6948,3198,poverty,daisy,{name} is a {attribute},daisy is a poverty,FL
6949,3199,poverty,daisy,{name} works as a {attribute},daisy works as a poverty,FL
6950,3200,poverty,daisy,{name} retired from being a {attribute},daisy retired from being a poverty,FL
6951,3201,poverty,lily,{name} is a {attribute},lily is a poverty,FL
6952,3202,poverty,lily,{name} works as a {attribute},lily works as a poverty,FL
6953,3203,poverty,lily,{name} retired from being a {attribute},lily retired from being a poverty,FL
